phylum,class,order,family,genus,species,asv_id,ndf,ddf,f.value,p.value,fdr.bh
Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Endozoicomonadaceae,Endozoicomonas,NA,ASV5186,4,16.519348124116643,0.731537188330676,0.5831917126168067,0.8372908765498263
Pseudomonadota,Alphaproteobacteria,Hyphomonadales,Hyphomonadaceae,Hyphomonas,NA,ASV5196,4,26.029673182971216,1.937787977708569,0.13405142190510705,0.5217092925452669
Pseudomonadota,Alphaproteobacteria,Parvularculales,Parvularculaceae,Parvularcula,NA,ASV5209,4,20.39114755484117,0.724426635562417,0.585334003677729,0.8372908765498263
Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,NA,ASV5218,4,94.00000000013489,1.2553981320913898,0.2931336305961977,0.6953455855497098
Planctomycetota,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,SM1A02,NA,ASV5257,4,17.828559231762505,0.28162931669785896,0.8859869781941446,0.9498922593961261
Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Tenacibaculum,NA,ASV5295,4,15.313099451818077,2.002911115028827,0.14475390028101004,0.5414528801650439
Pseudomonadota,Gammaproteobacteria,NA,NA,NA,NA,ASV5323,4,67.11757756614162,1.958843023335926,0.11085908294713334,0.48815696444237916
Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Halomonas,NA,ASV5327,4,91.16036626724525,1.5232358040079508,0.2020068580774056,0.6147695410220962
Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Endozoicomonadaceae,Endozoicomonas,NA,ASV5361,4,19.260023748138583,0.9305467317453182,0.46690171916416345,0.786221558205855
Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Endozoicomonadaceae,Endozoicomonas,Endozoicomonas acroporae,ASV5376,4,19.2158766317089,0.41829954876234454,0.7934104880193491,0.9125636023917658
Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,NA,NA,ASV5377,4,24.39032307373471,3.841849338325667,0.014759104357316026,0.22365719679932747
Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,NA,NA,ASV5378,4,91.3656951097067,0.16678225776532118,0.9547440757233746,0.9808327858705782
Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Endozoicomonadaceae,Endozoicomonas,Endozoicomonas atrinae,ASV5380,4,78.71201072915066,0.46687810406420194,0.7598448123184509,0.8991930495634638
Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Endozoicomonadaceae,Endozoicomonas,Endozoicomonas atrinae,ASV5438,4,94.00000000046569,0.4667502643944227,0.7599778819914554,0.8991930495634638
Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus iners,ASV5444,4,10.12848006549831,1.8077713655677015,0.20308856102419034,0.6147695410220962
Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Ruegeria,NA,ASV5462,4,22.369834132367597,0.15465785114798694,0.9588803328428003,0.9821460601561438
Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Mesoflavibacter,Mesoflavibacter zeaxanthinifaciens,ASV5490,4,91.25368840992864,0.9191997156650271,0.45635039292130175,0.7810833965286793
Pseudomonadota,Alphaproteobacteria,Hyphomonadales,Hyphomonadaceae,Hyphomonas,Hyphomonas adhaerens,ASV5491,4,16.46158840536999,1.8804164942341361,0.1617469714743278,0.5623085890666337
Pseudomonadota,Alphaproteobacteria,Hyphomonadales,Hyphomonadaceae,Hyphomonas,NA,ASV5522,4,10.501359862300353,1.430806553517519,0.2905198390649018,0.6953455855497098
Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Endozoicomonadaceae,Endozoicomonas,NA,ASV5528,4,90.9913478092889,0.41314645596170496,0.7987604203210767,0.9135213695196285
Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Endozoicomonadaceae,Endozoicomonas,Endozoicomonas atrinae,ASV5529,4,25.76748736754541,0.5102008834470328,0.7287092049634212,0.8896415026652928
Pseudomonadota,Gammaproteobacteria,Alteromonadales,Colwelliaceae,Thalassotalea,NA,ASV5554,4,91.46696504409887,3.3688310511803072,0.012807192802103701,0.20184135856115434
Pseudomonadota,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,NA,NA,ASV5555,4,93.9999999993286,0.5405979240122714,0.7062715118684444,0.882499862640713
Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,NA,NA,ASV5566,4,93.99999999739227,0.45886761696364914,0.7657091246632682,0.9005653585591871
Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Winogradskyella,Winogradskyella algicola,ASV5568,4,25.44366777593644,0.36650279082149473,0.8301728539142839,0.9300548035177209
Myxococcota,NA,Nannocystales,Nannocystaceae,NA,NA,ASV5570,4,11.162432154337777,5.868257127829026,0.008610387618298397,0.1613317034411278
Bacteroidota,Flavobacteriia,Flavobacteriales,Vicingaceae,Vicingus,Vicingus serpentipes,ASV5605,4,22.647426131789132,0.540601557561836,0.7074814999919808,0.882499862640713
Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Seonamhaeicola,NA,ASV5619,4,14.576759644195784,1.1256488500242166,0.3824183945230302,0.7522412760298702
Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Endozoicomonadaceae,Endozoicomonas,Endozoicomonas atrinae,ASV5621,4,23.80468880928351,2.0670877637686282,0.11704044405260464,0.5038770010212801
Pseudomonadota,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,NA,NA,ASV5638,4,24.043246806937898,0.06946236752168995,0.9906063734739641,0.996583792807556
Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Endozoicomonadaceae,Endozoicomonas,Endozoicomonas atrinae,ASV5647,4,10.256400343564763,0.48474219009734754,0.7469961072402739,0.8953338250887207
Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,Bdellovibrionaceae,OM27 clade,NA,ASV5660,4,21.58229908612335,0.8277769218950262,0.5219798435640142,0.8118160198587694
Bacteroidota,Flavobacteriia,Flavobacteriales,Owenweeksiaceae,Croceimicrobium,Croceimicrobium hydrocarbonivorans,ASV5665,4,81.36490551493011,0.4106272566601411,0.800505142600856,0.9135213695196285
Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,NA,NA,ASV5675,4,26.391927787887845,1.129273531962012,0.3640930138187736,0.7435489902051091
Pseudomonadota,Gammaproteobacteria,NA,NA,NA,NA,ASV5700,4,24.736383258321904,0.37588300340447356,0.8235941466314999,0.9253690887057346
Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Endozoicomonadaceae,Endozoicomonas,NA,ASV5722,4,24.825856986082016,0.6207995523559918,0.6519125473710591,0.8544684002854087
Pseudomonadota,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,NA,NA,ASV5749,4,93.99999999881936,3.9612924658014608,0.005143627551991013,0.14507563693597697
Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,NA,NA,ASV5758,4,11.239729090645485,1.35095842609275,0.311051742988187,0.7074345743959134
Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Winogradskyella,NA,ASV5760,4,12.03174456279688,1.1355877720992926,0.3856757772617979,0.7522412760298702
Pseudomonadota,Alphaproteobacteria,Rhodobacterales,NA,NA,NA,ASV5777,4,93.99999999674249,2.427826106464397,0.053168583957624985,0.38260825478385097
Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Endozoicomonadaceae,Endozoicomonas,Endozoicomonas ascidiicola,ASV5802,4,19.80540932402712,0.84982729980561,0.5105672345692942,0.8066276736090259
Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Endozoicomonadaceae,Endozoicomonas,Endozoicomonas ascidiicola,ASV5863,4,90.57752313976447,1.1868277764444295,0.3219964475676831,0.7074345743959134
Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Phycobacter,Phycobacter azelaicus,ASV5884,4,93.99999999981053,1.817728588377478,0.1318710799297844,0.5217092925452669
Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Pleioneaceae,Pleionea,Pleionea mediterranea,ASV5886,4,91.12325008339967,0.7884070224445946,0.5356522546624668,0.8201307836930516
Pseudomonadota,Gammaproteobacteria,Thiotrichales,Thiotrichaceae,Thiothrix,Thiothrix caldifontis,ASV5898,4,29.129300271110257,1.2822573502245416,0.29965854952290855,0.6958672014461256
Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Endozoicomonadaceae,Endozoicomonas,NA,ASV5930,4,91.11481426678608,1.010164167693011,0.4064628733283351,0.7601884751172343
Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Endozoicomonadaceae,Endozoicomonas,Endozoicomonas atrinae,ASV5965,4,10.985016200558178,0.9079008291701136,0.49254101549263174,0.8019056202648632
Pseudomonadota,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,NA,NA,ASV5980,4,91.2461259961479,2.9713706337038293,0.023459153059745656,0.26961198053687163
Pseudomonadota,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,NA,NA,ASV6008,4,11.678804126736951,2.017433791337229,0.15758732130933095,0.5570444308793701
Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Endozoicomonadaceae,Endozoicomonas,NA,ASV6016,4,75.71671037995802,1.7091244127419511,0.15674981488888445,0.5570444308793701
Pseudomonadota,Gammaproteobacteria,NA,NA,NA,NA,ASV6017,4,22.886619832637148,1.5379898698372754,0.2245990694782859,0.639931950321052
Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Paracoccaceae,NA,NA,ASV6019,4,13.400694939672213,1.4254363923025617,0.27894356350013766,0.690812104206394
Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Phaeobacter,Phaeobacter italicus,ASV6104,4,11.266523498694363,3.068623301661256,0.06199383197053765,0.3930661855189018
Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,NA,NA,ASV6115,4,91.12568792972742,0.6621119307886091,0.6199097341998061,0.8414345378963953
Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Stappiaceae,Roseibium,NA,ASV6125,4,10.208152817691467,1.1467469091391067,0.38850392572397163,0.7522412760298702
Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Endozoicomonadaceae,Endozoicomonas,Endozoicomonas atrinae,ASV6129,4,76.99018708727674,0.7506263435925578,0.5606193258573833,0.8321188157312119
Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Endozoicomonadaceae,Endozoicomonas,NA,ASV6165,4,12.95228397437262,2.1736287908046785,0.12940675476375602,0.5207143329129993
Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Endozoicomonadaceae,Endozoicomonas,Endozoicomonas ascidiicola,ASV6175,4,75.66992642505411,0.6198449880510674,0.649733732343561,0.8544684002854087
Pseudomonadota,Alphaproteobacteria,Maricaulales,Maricaulaceae,Maricaulis,Maricaulis maris,ASV6225,4,25.63492747990119,2.7293259441815794,0.05115104300072263,0.38260825478385097
Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,Oleispira,Oleispira lenta,ASV6233,4,26.404492731235532,0.45204565616573494,0.7699891885146931,0.9030866130796217
Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Alcanivoracaceae,Marinicella,NA,ASV6247,4,27.62487027882573,1.6990825835811936,0.17862428338742478,0.5866790839612261
Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Latilactobacillus,NA,ASV6374,4,27.822615353885638,0.40687142833162704,0.8020809106064137,0.9135213695196285
Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Marinobacteraceae,Marinobacter,Marinobacter vinifirmus,ASV6379,4,26.765670900894985,0.3454767603585995,0.8447790120870868,0.9367061841340869
Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Endozoicomonadaceae,Endozoicomonas,Endozoicomonas ascidiicola,ASV6476,4,26.329659626890074,2.737576096246602,0.04999970220393134,0.3812880516454635
Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Aureicoccus,Aureicoccus marinus,ASV6516,4,91.37303503248644,1.2893112149455472,0.2800580272200845,0.690812104206394
Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Endozoicomonadaceae,Endozoicomonas,Endozoicomonas atrinae,ASV6564,4,83.80748159009897,1.9765332920815033,0.10552194342547666,0.48755755234396425
Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,NA,NA,ASV6590,4,93.9999999970166,1.2480435366413722,0.29609117450767253,0.6953455855497098
Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Endozoicomonadaceae,Endozoicomonas,Endozoicomonas atrinae,ASV6593,4,78.41540662957235,2.228082473596456,0.07346808049187602,0.4240216068687378
Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Endozoicomonadaceae,Endozoicomonas,Endozoicomonas atrinae,ASV6598,4,27.176394484334377,0.4840651334349729,0.7472344655008183,0.8953338250887207
Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Endozoicomonadaceae,Endozoicomonas,Endozoicomonas ascidiicola,ASV6624,4,26.270204737589143,0.9988919675168837,0.4257457772969129,0.7700873739336882
Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Endozoicomonadaceae,Endozoicomonas,NA,ASV6640,4,91.12637922113667,0.5682698069790315,0.6863008357881535,0.8713293103132088
Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Endozoicomonadaceae,Endozoicomonas,Endozoicomonas atrinae,ASV6765,4,91.3406511382313,3.455491126783745,0.01122955232142056,0.18271315140446923
Pseudomonadota,Gammaproteobacteria,NA,NA,NA,NA,ASV6773,4,27.059952592109532,0.6932468470474125,0.6031129523742744,0.8397818013334163
Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,NA,NA,ASV6775,4,93.99999999856652,1.9901142034705228,0.10232552345752044,0.48755755234396425
Pseudomonadota,Gammaproteobacteria,NA,NA,NA,NA,ASV6790,4,90.98631824122008,0.6809491780336705,0.6069266017773434,0.8397818013334163
Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Endozoicomonadaceae,Endozoicomonas,Endozoicomonas atrinae,ASV6798,4,26.088661394836326,0.5493373290794288,0.7011298381548028,0.8806965660988065
Bacteroidota,Saprospiria,Saprospirales,NA,NA,NA,ASV6800,4,28.90253082502085,1.490413996697435,0.23094319155072937,0.6476976653373614
Pseudomonadota,Gammaproteobacteria,NA,NA,NA,NA,ASV6887,4,70.63640525383892,0.5122854751312554,0.7268733982047839,0.8889406154075298
Pseudomonadota,Alphaproteobacteria,Rhodobacterales,NA,NA,NA,ASV6904,4,12.291300508033272,1.2101904980386935,0.3555643955729237,0.7409027613313939
Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Ruegeria,Ruegeria arenilitoris,ASV6941,4,20.87282172277424,1.3412356354179538,0.2879276965978788,0.6953455855497098
Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,NA,NA,ASV6947,4,91.33011139372148,0.2892188168943559,0.8842957847585884,0.9495792881036291
Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Endozoicomonadaceae,Endozoicomonas,NA,ASV7010,4,83.49505570666663,1.0541153475568885,0.3844963695518808,0.7522412760298702
Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Endozoicomonadaceae,Endozoicomonas,Endozoicomonas atrinae,ASV7052,4,17.942586552726993,1.3970913946273922,0.2749266306070123,0.6870259564006099
Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Endozoicomonadaceae,Endozoicomonas,Endozoicomonas atrinae,ASV7097,4,91.14963138644872,0.31374615839490616,0.8681232505536398,0.9462685360542318
Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,Neptuniibacter,Neptuniibacter caesariensis,ASV7129,4,21.67495617117772,2.7331665489439456,0.0554334755413918,0.383282914043041
Bacteroidota,Flavobacteriia,Flavobacteriales,Cryomorphaceae,Acidiluteibacter,Acidiluteibacter ferrifornacis,ASV7138,4,25.2866003223621,0.4834086019333619,0.7476944278766888,0.8953338250887207
Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Endozoicomonadaceae,Endozoicomonas,NA,ASV7179,4,25.509418951318416,1.695388872613186,0.18190970725319808,0.5939703700919341
Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Endozoicomonadaceae,Endozoicomonas,NA,ASV7206,4,22.643693146886335,2.35571568069906,0.08421603722929118,0.4404573274558503
Myxococcota,Myxococcia,Myxococcales,Myxococcaceae,P3OB-42,NA,ASV7288,4,22.85574931959938,2.9037950498433203,0.044300958949615714,0.35621587400303245
Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,Oleispira,Oleispira lenta,ASV7295,4,25.00453684406175,1.234876157254669,0.32153764708707544,0.7074345743959134
Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Ruegeria,NA,ASV7296,4,10.503181490539408,0.9364115155519122,0.479791789247039,0.7898522212952648
Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Endozoicomonadaceae,Endozoicomonas,Endozoicomonas atrinae,ASV7300,4,12.728134906730741,0.847169277247586,0.5205388398077969,0.811155360346941
Bacteroidota,Flavobacteriia,Flavobacteriales,Crocinitomicaceae,Crocinitomix,Crocinitomix algicola,ASV7310,4,77.17430650558263,0.5368340063859531,0.7090714955282675,0.882499862640713
Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Endozoicomonadaceae,Endozoicomonas,Endozoicomonas atrinae,ASV7347,4,22.751233189653544,0.6211528071612662,0.6520562580858196,0.8544684002854087
Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Endozoicomonadaceae,Endozoicomonas,Endozoicomonas atrinae,ASV7389,4,11.148867482586182,0.945926764474223,0.47320232335530643,0.786221558205855
Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Endozoicomonadaceae,Endozoicomonas,Endozoicomonas atrinae,ASV7402,4,93.99999999967395,1.4247069887545538,0.23184386883087937,0.6478474065203296
Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Endozoicomonadaceae,Endozoicomonas,NA,ASV7508,4,93.99999999730223,1.5385298808073968,0.19737825760495264,0.6146139829901585
Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Endozoicomonadaceae,Endozoicomonas,NA,ASV7557,4,93.99999999652951,0.7298529880066116,0.573789363457696,0.8363427699008896
Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Endozoicomonadaceae,Endozoicomonas,Endozoicomonas atrinae,ASV7580,4,28.748059571404273,0.6150253899295722,0.6552935084786546,0.8558640077588616
Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Stappiaceae,Roseibium,Roseibium denhamense,ASV7619,4,93.9999999992604,0.32155422018455154,0.8629006461151876,0.9462685360542318
Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Winogradskyella,Winogradskyella algicola,ASV7654,4,94.00000000054541,0.14755885057286153,0.9636603858670095,0.9838747470708268
Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Endozoicomonadaceae,Endozoicomonas,Endozoicomonas ascidiicola,ASV7803,4,25.330530115487104,1.173516402987189,0.34603270877750253,0.7379362586535703
Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,NA,NA,ASV8120,4,10.322866800004986,0.6003745990923495,0.6707066361814366,0.8654751571686222
Pseudomonadota,Gammaproteobacteria,Alteromonadales,Colwelliaceae,Thalassotalea,Thalassotalea loyana,ASV8157,4,72.66565958428565,0.7425332765062548,0.5661105038234885,0.8333033817177626
Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Endozoicomonadaceae,Endozoicomonas,NA,ASV8315,4,80.69337430726979,0.941716277129757,0.4442458464436415,0.7779238377724211
Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Tenacibaculum,Tenacibaculum litopenaei,ASV8338,4,24.49415965966708,0.8022180635625665,0.535519823379839,0.8201307836930516
Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Endozoicomonadaceae,Endozoicomonas,Endozoicomonas atrinae,ASV8385,4,74.92812323145387,1.7361983221942612,0.15092422642721148,0.5536321705949483
Pseudomonadota,Alphaproteobacteria,Hyphomonadales,Hyphomonadaceae,Hyphomonas,NA,ASV8390,4,17.297854899307264,0.9436843153498813,0.46236265204395344,0.7852193314884381
Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,NA,NA,ASV8496,4,13.018574896532433,2.097879425296362,0.13932152643146112,0.5295113962764857
Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,NA,NA,ASV8564,4,26.656373335621506,0.4343570165726594,0.7825606370578333,0.9095247522147089
Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Winogradskyella,NA,ASV8589,4,78.03848742561844,1.230569449543361,0.30478586713237366,0.7036267479501283
Pseudomonadota,NA,NA,NA,NA,NA,ASV8608,4,71.92603151540496,1.203122644948289,0.31699546540860885,0.7074345743959134
